"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"AUS",2030,"AUSr105","rural",40429,351825,0,184095
"AUS",2030,"AUSr105","urban",319086,2776748,0,1452954
"AUS",2030,"AUSr108","rural",128,1124,0,3698
"AUS",2030,"AUSr108","urban",56698,496459,0,1633351
"AUS",2030,"AUSr107","rural",5869,50490,0,287158
"AUS",2030,"AUSr107","urban",27591,237347,0,1349892
"AUS",2030,"AUSr102","rural",47099,422842,0,89113
"AUS",2030,"AUSr102","urban",818126,7344990,0,1547936
"AUS",2030,"AUSr101","rural",82140,733954,0,130394
"AUS",2030,"AUSr101","urban",949096,8480574,0,1506655
"AUS",2030,"AUSr104","rural",15769,143236,0,119335
"AUS",2030,"AUSr104","urban",200555,1821694,0,1517715
"AUS",2030,"AUSr103","rural",63178,622675,48809,174048
"AUS",2030,"AUSr103","urban",531058,5234050,410277,1463002
"AUT",2020,"AUTr109","rural",2499,63398,0,62873
"AUT",2020,"AUTr109","urban",13082,331905,0,329156
"AUT",2020,"AUTr108","rural",16166,417181,0,215553
"AUT",2020,"AUTr108","urban",13235,341551,0,176476
"AUT",2020,"AUTr105","rural",22178,552961,0,173591
"AUT",2020,"AUTr105","urban",27908,695817,0,218438
"AUT",2020,"AUTr104","rural",12273,315247,0,219270
"AUT",2020,"AUTr104","urban",9669,248376,0,172758
"AUT",2020,"AUTr107","rural",7102,181025,0,127506
"AUT",2020,"AUTr107","urban",14734,375552,0,264522
"AUT",2020,"AUTr106","rural",12116,298582,0,78875
"AUT",2020,"AUTr106","urban",48103,1185452,0,313154
"AUT",2020,"AUTr101","rural",6156,145185,0,193204
"AUT",2020,"AUTr101","urban",6335,149409,0,198825
"AUT",2020,"AUTr103","rural",0,0,0,0
"AUT",2020,"AUTr103","urban",94037,1919085,0,392029
"AUT",2020,"AUTr102","rural",22705,549521,0,127795
"AUT",2020,"AUTr102","urban",46946,1136210,0,264234
"AUT",2025,"AUTr109","rural",2524,62821,0,60145
"AUT",2025,"AUTr109","urban",13671,340306,0,325811
"AUT",2025,"AUTr108","rural",16678,411192,0,205105
"AUT",2025,"AUTr108","urban",14706,362570,0,180852
"AUT",2025,"AUTr105","rural",21779,516721,0,159560
"AUT",2025,"AUTr105","urban",30902,733168,0,226397
"AUT",2025,"AUTr104","rural",12433,302829,0,209642
"AUT",2025,"AUTr104","urban",10457,254688,0,176315
"AUT",2025,"AUTr107","rural",7195,176725,0,121222
"AUT",2025,"AUTr107","urban",15713,385948,0,264735
"AUT",2025,"AUTr106","rural",12183,286575,0,73788
"AUT",2025,"AUTr106","urban",51544,1212396,0,312169
"AUT",2025,"AUTr101","rural",6361,142561,0,186694
"AUT",2025,"AUTr101","urban",6790,152159,0,199263
"AUT",2025,"AUTr103","rural",0,0,0,0
"AUT",2025,"AUTr103","urban",107259,2008733,0,385957
"AUT",2025,"AUTr102","rural",22517,515752,0,117188
"AUT",2025,"AUTr102","urban",51643,1182871,0,268769
"AUT",2030,"AUTr109","rural",2494,62065,0,56329
"AUT",2030,"AUTr109","urban",13986,348028,0,315861
"AUT",2030,"AUTr108","rural",16415,403679,0,190874
"AUT",2030,"AUTr108","urban",15593,383464,0,181316
"AUT",2030,"AUTr105","rural",19972,479997,0,143163
"AUT",2030,"AUTr105","urban",31951,767879,0,229026
"AUT",2030,"AUTr104","rural",11777,290040,0,196239
