"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"ARM",2030,"ARMr108","urban",1766,13190,960,12632
"ARM",2030,"ARMr109","rural",6335,52330,0,149086
"ARM",2030,"ARMr109","urban",90,746,0,2125
"ARM",2030,"ARMr110","rural",17972,140597,0,143032
"ARM",2030,"ARMr110","urban",1028,8040,0,8179
"ARM",2030,"ARMr111","rural",0,0,0,0
"ARM",2030,"ARMr111","urban",94581,752490,0,151212
"AUS",2020,"AUSr101","rural",61427,843028,0,167743
"AUS",2020,"AUSr101","urban",542429,7444276,0,1481237
"AUS",2020,"AUSr102","rural",29666,414209,0,102292
"AUS",2020,"AUSr102","urban",448555,6262973,0,1546688
"AUS",2020,"AUSr103","rural",55982,636663,66005,201713
"AUS",2020,"AUSr103","urban",401663,4567981,473577,1447267
"AUS",2020,"AUSr104","rural",13872,159929,0,144662
"AUS",2020,"AUSr104","urban",144253,1663074,0,1504317
"AUS",2020,"AUSr105","rural",25964,354861,0,212610
"AUS",2020,"AUSr105","urban",175410,2397407,0,1436370
"AUS",2020,"AUSr106","rural",6512,88407,0,266593
"AUS",2020,"AUSr106","urban",33769,458424,0,1382387
"AUS",2020,"AUSr107","rural",3765,50629,0,318136
"AUS",2020,"AUSr107","urban",15751,211794,0,1330844
"AUS",2020,"AUSr108","rural",53,1016,0,3855
"AUS",2020,"AUSr108","urban",22756,433561,0,1645124
"AUS",2025,"AUSr101","rural",54817,793344,0,150010
"AUS",2025,"AUSr101","urban",554277,8021870,0,1516820
"AUS",2025,"AUSr102","rural",29070,421205,0,96635
"AUS",2025,"AUSr102","urban",472358,6844070,0,1570196
"AUS",2025,"AUSr103","rural",54010,633835,58417,189696
"AUS",2025,"AUSr103","urban",420564,4935565,454883,1477134
"AUS",2025,"AUSr104","rural",12783,152399,0,133049
"AUS",2025,"AUSr104","urban",147359,1756841,0,1533781
"AUS",2025,"AUSr105","rural",26148,355716,0,200304
"AUS",2025,"AUSr105","urban",191446,2604372,0,1466526
"AUS",2025,"AUSr106","rural",6315,88296,0,261683
"AUS",2025,"AUSr106","urban",33907,474119,0,1405147
"AUS",2025,"AUSr107","rural",3488,50911,0,306085
"AUS",2025,"AUSr107","urban",15509,226332,0,1360745
"AUS",2025,"AUSr108","rural",54,1077,0,3827
"AUS",2025,"AUSr108","urban",23611,468008,0,1663003
"AUS",2030,"AUSr101","rural",49159,741284,0,130394
"AUS",2030,"AUSr101","urban",568016,8565263,0,1506655
"AUS",2030,"AUSr102","rural",28744,427064,0,89113
"AUS",2030,"AUSr102","urban",499301,7418339,0,1547937
"AUS",2030,"AUSr103","rural",52546,628892,50356,174047
"AUS",2030,"AUSr103","urban",441692,5286319,423281,1463002
"AUS",2030,"AUSr104","rural",11873,144667,0,119335
"AUS",2030,"AUSr104","urban",151000,1839885,0,1517714
"AUS",2030,"AUSr105","rural",26569,355339,0,184095
"AUS",2030,"AUSr105","urban",209693,2804477,0,1452954
"AUS",2030,"AUSr106","rural",6165,87745,0,250203
"AUS",2030,"AUSr106","urban",34174,486360,0,1386846
"AUS",2030,"AUSr107","rural",3257,50994,0,287157
"AUS",2030,"AUSr107","urban",15311,239717,0,1349892
"AUS",2030,"AUSr108","rural",56,1136,0,3700
"AUS",2030,"AUSr108","urban",24612,501416,0,1633349
"AUT",2020,"AUTr101","rural",8746,141765,0,193203
"AUT",2020,"AUTr101","urban",9000,145891,0,198826
"AUT",2020,"AUTr102","rural",28514,536578,0,127795
"AUT",2020,"AUTr102","urban",58957,1109451,0,264234
"AUT",2020,"AUTr103","rural",0,0,0,0
"AUT",2020,"AUTr103","urban",81155,1873888,0,392029
"AUT",2020,"AUTr104","rural",14828,307823,0,219271
"AUT",2020,"AUTr104","urban",11683,242526,0,172758
"AUT",2020,"AUTr105","rural",25799,539939,0,173591
"AUT",2020,"AUTr105","urban",32464,679429,0,218437
"AUT",2020,"AUTr106","rural",13024,291550,0,78875
"AUT",2020,"AUTr106","urban",51707,1157533,0,313154
"AUT",2020,"AUTr107","rural",6493,176762,0,127506
"AUT",2020,"AUTr107","urban",13471,366707,0,264522
"AUT",2020,"AUTr108","rural",16033,407356,0,215553
"AUT",2020,"AUTr108","urban",13126,333507,0,176476
"AUT",2020,"AUTr109","rural",2388,61904,0,62872
"AUT",2020,"AUTr109","urban",12500,324089,0,329157
"AUT",2025,"AUTr101","rural",8338,139204,0,186694
"AUT",2025,"AUTr101","urban",8899,148575,0,199262
"AUT",2025,"AUTr102","rural",26159,503605,0,117188
"AUT",2025,"AUTr102","urban",59995,1155013,0,268769
"AUT",2025,"AUTr103","rural",0,0,0,0
"AUT",2025,"AUTr103","urban",85202,1961425,0,385957
"AUT",2025,"AUTr104","rural",13906,295697,0,209642
"AUT",2025,"AUTr104","urban",11695,248690,0,176315
"AUT",2025,"AUTr105","rural",23581,504551,0,159560
"AUT",2025,"AUTr105","urban",33459,715901,0,226397
"AUT",2025,"AUTr106","rural",12208,279826,0,73788
"AUT",2025,"AUTr106","urban",51646,1183842,0,312169
"AUT",2025,"AUTr107","rural",6145,172564,0,121222
"AUT",2025,"AUTr107","urban",13419,376858,0,264734
"AUT",2025,"AUTr108","rural",15212,401507,0,205105
"AUT",2025,"AUTr108","urban",13413,354031,0,180852
"AUT",2025,"AUTr109","rural",2269,61342,0,60146
"AUT",2025,"AUTr109","urban",12293,332291,0,325811
"AUT",2030,"AUTr101","rural",7919,136353,0,176709
"AUT",2030,"AUTr101","urban",8760,150838,0,195481
"AUT",2030,"AUTr102","rural",23840,470109,0,104951
"AUT",2030,"AUTr102","urban",60704,1197052,0,267239
"AUT",2030,"AUTr103","rural",0,0,0,0
"AUT",2030,"AUTr103","urban",89083,2047461,0,372190
"AUT",2030,"AUTr104","rural",12985,283209,0,196239
"AUT",2030,"AUTr104","urban",11643,253929,0,175951
